figure_id,aggregation_scale,aggregation_unit,curve_type,mechanism,alpha_clock,alpha_response,alpha_sum,clock_characteristic_time,response_characteristic_time,normalized_correlation,software_version
F3,0.00223872113856834,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0011185257245265312,1.0.0
F3,0.0023263050671536263,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0011622511086742948,1.0.0
F3,0.0024173154808041037,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0012076844263193554,1.0.0
F3,0.0025118864315095794,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0012548922802212426,1.0.0
F3,0.0026101572156825357,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0013039438616225807,1.0.0
F3,0.0027122725793320298,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.001354911050150398,1.0.0
F3,0.002818382931264455,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0014078685175159533,1.0.0
F3,0.0029286445646252374,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0014628938351549658,1.0.0
F3,0.003043219887107722,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.001520067585952134,1.0.0
F3,0.0031622776601683794,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0015794734802003774,1.0.0
F3,0.003285993247600654,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0016411984759479026,1.0.0
F3,0.003414548873833601,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.001705332903895851,1.0.0
F3,0.0035481338923357532,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.001771970597009842,1.0.0
F3,0.0036869450645195733,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0018412090250161661,1.0.0
F3,0.003831186849557289,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0019131494339605926,1.0.0
F3,0.003981071705534973,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0019878969910105404,1.0.0
F3,0.004136820402388507,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0020655609346891257,1.0.0
F3,0.004298662347082277,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0021462547307362634,1.0.0
F3,0.0044668359215096305,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.002230096233793666,1.0.0
F3,0.004641588833612777,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.002317207855124681,1.0.0
F3,0.004823178482239309,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.002407716736578469,1.0.0
F3,0.005011872336272725,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.002501754931019562,1.0.0
F3,0.005207948328595465,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.002599459589446851,1.0.0
F3,0.0054116952654646375,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0027009731550385885,1.0.0
F3,0.005623413251903491,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0028064435643567753,1.0.0
F3,0.005843414133735175,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0029160244559643944,1.0.0
F3,0.006072021956909884,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0030298753867022965,1.0.0
F3,0.006309573444801929,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0031481620558916346,1.0.0
F3,0.006556418494179785,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.003271056537725081,1.0.0
F3,0.006812920690579615,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0033987375221241622,1.0.0
F3,0.00707945784384138,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.003531390564343817,1.0.0
F3,0.007356422544596414,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0036692083436123957,1.0.0
F3,0.007644222742526002,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0038123909311047477,1.0.0
F3,0.007943282347242814,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0039611460675497145,1.0.0
F3,0.008254041852680182,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.004115689450784332,1.0.0
F3,0.008576958985908946,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.004276245033569714,1.0.0
F3,0.008912509381337459,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0044430453319959096,1.0.0
F3,0.009261187281287938,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.004616331744801472,1.0.0
F3,0.009623506263980888,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.004796354883950471,1.0.0
F3,0.01,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.004983374916805339,1.0.0
F3,0.01039122303835169,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0051776619202478225,1.0.0
F3,0.010797751623277093,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.005379496247101545,1.0.0
F3,0.011220184543019636,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.005589168905216435,1.0.0
F3,0.011659144011798317,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.005806981949578738,1.0.0
F3,0.012115276586285882,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.006033248887817089,1.0.0
F3,0.012589254117941675,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0062682950994741304,1.0.0
F3,0.013081774742601943,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.006512458269423038,1.0.0
F3,0.013593563908785255,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0067660888358013205,1.0.0
F3,0.01412537544622754,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.007029550452843258,1.0.0
F3,0.014677992676220698,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.00730322046899079,1.0.0
F3,0.01525222956539019,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.007587490420657428,1.0.0
F3,0.015848931924611134,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.007882766542022801,1.0.0
F3,0.01646897865482868,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.008189470291232404,1.0.0
F3,0.01711328304161781,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.008508038893366265,1.0.0
F3,0.01778279410038923,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.008838925900540917,1.0.0
F3,0.018478497974222907,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.009182601769496812,1.0.0
F3,0.01920141938638801,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.00953955445701371,1.0.0
F3,0.0199526231496888,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.009910290033485203,1.0.0
F3,0.02073321573485955,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.01029533331496657,1.0.0
F3,0.021544346900318832,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.01069522851399718,1.0.0
F3,0.0223872113856834,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.011110539909473083,1.0.0
F3,0.02326305067153626,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.011541852535825847,1.0.0
F3,0.024173154808041036,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.011989772891735528,1.0.0
F3,0.025118864315095794,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.012454929668577419,1.0.0
F3,0.026101572156825372,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.012937974498764104,1.0.0
F3,0.02712272579332028,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0134395827241095,1.0.0
F3,0.028183829312644536,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.013960454184297255,1.0.0
F3,0.02928644564625236,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.014501314025486711,1.0.0
F3,0.03043219887107722,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.015062913529034438,1.0.0
F3,0.03162277660168379,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.01564603096025652,1.0.0
F3,0.03285993247600654,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.01625147243707936,1.0.0
F3,0.034145488738336005,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.016880072818365566,1.0.0
F3,0.03548133892335755,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.017532696611612608,1.0.0
F3,0.03686945064519575,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0182102388996378,1.0.0
F3,0.03831186849557287,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.01891362628576365,1.0.0
F3,0.039810717055349734,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.019643817856915935,1.0.0
F3,0.04136820402388507,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.020401806163924285,1.0.0
F3,0.042986623470822764,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.021188618218194177,1.0.0
F3,0.0446683592150963,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.02200531650378068,1.0.0
F3,0.046415888336127795,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.022853000003739243,1.0.0
F3,0.04823178482239307,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.02373280523947563,1.0.0
F3,0.05011872336272722,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0246459073216293,1.0.0
F3,0.052079483285954624,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.025593521010846,1.0.0
F3,0.054116952654646375,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.026576901786577456,1.0.0
F3,0.056234132519034905,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.027597346921830246,1.0.0
F3,0.05843414133735175,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0286561965615465,1.0.0
F3,0.060720219569098836,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.029754834802033114,1.0.0
F3,0.06309573444801933,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.030894690768586974,1.0.0
F3,0.06556418494179789,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.032077239688160675,1.0.0
F3,0.06812920690579612,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.03330400395359234,1.0.0
F3,0.07079457843841377,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.03457655417558336,1.0.0
F3,0.07356422544596414,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.035896510218241584,1.0.0
F3,0.07644222742526002,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.037265542213612446,1.0.0
F3,0.07943282347242814,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.03868537155020979,1.0.0
F3,0.08254041852680186,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.0401577718301086,1.0.0
F3,0.08576958985908942,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.041684569788693615,1.0.0
F3,0.08912509381337455,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.04326764617066037,1.0.0
F3,0.09261187281287933,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.04490893655532402,1.0.0
F3,0.09623506263980887,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.046610432123747936,1.0.0
F3,0.1,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.04837418035959573,1.0.0
F3,0.10391223038351691,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.050202285675000846,1.0.0
F3,0.10797751623277094,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.05209690995208338,1.0.0
F3,0.1122018454301963,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.054060272990063774,1.0.0
F3,0.11659144011798311,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.05609465284719972,1.0.0
F3,0.12115276586285889,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.05820238606602568,1.0.0
F3,0.12589254117941676,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.06038586776959043,1.0.0
F3,0.13081774742601943,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.06264755161558022,1.0.0
F3,0.13593563908785256,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.06498994959437454,1.0.0
F3,0.1412537544622754,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.06741563165621522,1.0.0
F3,0.1467799267622069,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.06992722515178607,1.0.0
F3,0.15252229565390182,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.07252741406958418,1.0.0
F3,0.1584893192461114,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.07521893805254476,1.0.0
F3,0.1646897865482869,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.07800459117543979,1.0.0
F3,0.1711328304161781,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.08088722046363184,1.0.0
F3,0.1778279410038923,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.08386972413281457,1.0.0
F3,0.18478497974222907,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.08695504952844357,1.0.0
F3,0.1920141938638801,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.09014619074263674,1.0.0
F3,0.19952623149688786,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.09344618588543296,1.0.0
F3,0.2073321573485954,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.09685811398644695,1.0.0
F3,0.21544346900318845,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.10038509150214858,1.0.0
F3,0.223872113856834,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1040302684032629,1.0.0
F3,0.23263050671536262,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.10779682381613076,1.0.0
F3,0.24173154808041036,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.11168796119130975,1.0.0
F3,0.25118864315095796,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1157069029722656,1.0.0
F3,0.2610157215682536,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.11985688473670619,1.0.0
F3,0.2712272579332027,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.12414114878298577,1.0.0
F3,0.2818382931264455,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.12856293713407485,1.0.0
F3,0.29286445646252374,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1331254839318743,1.0.0
F3,0.3043219887107722,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.13783200719520272,1.0.0
F3,0.31622776601683794,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.14268569991561086,1.0.0
F3,0.3285993247600654,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1476897204663249,1.0.0
F3,0.34145488738336005,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1528471823011468,1.0.0
F3,0.3548133892335753,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.15816114292204042,1.0.0
F3,0.36869450645195734,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.16363459209650233,1.0.0
F3,0.38311868495572887,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1692704393086566,1.0.0
F3,0.3981071705534973,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.17507150043139486,1.0.0
F3,0.4136820402388507,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.1810404836108418,1.0.0
F3,0.42986623470822766,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.18717997435900813,1.0.0
F3,0.44668359215096304,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.19349241985574972,1.0.0
F3,0.46415888336127775,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.19998011246712266,1.0.0
F3,0.4823178482239304,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.20664517249395264,1.0.0
F3,0.5011872336272725,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2134895301719668,1.0.0
F3,0.5207948328595465,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2205149069531953,1.0.0
F3,0.5411695265464638,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2277227961075753,1.0.0
F3,0.5623413251903491,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.23511444269379167,1.0.0
F3,0.5843414133735175,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.24269082295939237,1.0.0
F3,0.6072021956909883,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2504526232421074,1.0.0
F3,0.630957344480193,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2584002184570767,1.0.0
F3,0.6556418494179785,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.26653365026831377,1.0.0
F3,0.6812920690579615,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2748526050571577,1.0.0
F3,0.707945784384138,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.2833563918156188,1.0.0
F3,0.7356422544596414,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.29204392010831304,1.0.0
F3,0.7644222742526002,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.3009136782629733,1.0.0
F3,0.7943282347242814,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.30996371196619477,1.0.0
F3,0.8254041852680182,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.31919160345788833,1.0.0
F3,0.8576958985908937,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.32859445153471123,1.0.0
F3,0.8912509381337459,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.33816885258920926,1.0.0
F3,0.9261187281287937,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.34791088292728034,1.0.0
F3,0.9623506263980888,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.3578160826215001,1.0.0
F3,1.0,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.36787944117144233,1.0.0
F3,1.0391223038351691,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.3780953852540082,1.0.0
F3,1.0797751623277094,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.3884577688564296,1.0.0
F3,1.122018454301963,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.39895986609159884,1.0.0
F3,1.165914401179831,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.4095943669991394,1.0.0
F3,1.2115276586285888,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.4203533766356461,1.0.0
F3,1.2589254117941675,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.43122841775322707,1.0.0
F3,1.3081774742601942,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.4422104373563124,1.0.0
F3,1.3593563908785256,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.4532898174121037,1.0.0
F3,1.412537544622754,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.46445638996952343,1.0.0
F3,1.467799267622069,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.4756994569145738,1.0.0
F3,1.5252229565390183,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.48700781455627185,1.0.0
F3,1.584893192461114,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.49836978319642977,1.0.0
F3,1.6468978654828688,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5097732417883298,1.0.0
F3,1.711328304161781,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5212056677337433,1.0.0
F3,1.7782794100389228,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5326541818048476,1.0.0
F3,1.8478497974222907,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5441055981077746,1.0.0
F3,1.920141938638801,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5555464789282512,1.0.0
F3,1.9952623149688788,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5669631942178966,1.0.0
F3,2.073321573485954,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5783419853932551,1.0.0
F3,2.1544346900318843,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.5896690330298868,1.0.0
F3,2.23872113856834,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6009305279424364,1.0.0
F3,2.3263050671536263,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6121127450504413,1.0.0
F3,2.4173154808041035,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6232021193408614,1.0.0
F3,2.5118864315095797,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6341853231543388,1.0.0
F3,2.610157215682536,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.645049343945574,1.0.0
F3,2.712272579332027,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6557815616016739,1.0.0
F3,2.818382931264452,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6663698243486582,1.0.0
F3,2.9286445646252375,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6768025222382381,1.0.0
F3,3.043219887107722,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6870686571871245,1.0.0
F3,3.1622776601683795,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.6971579085418442,1.0.0
F3,3.285993247600654,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7070606931652865,1.0.0
F3,3.4145488738336005,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7167682190885006,1.0.0
F3,3.5481338923357533,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7262725318434003,1.0.0
F3,3.6869450645195734,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7355665526891383,1.0.0
F3,3.831186849557289,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7446441080662156,1.0.0
F3,3.981071705534973,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7534999497562151,1.0.0
F3,4.136820402388507,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7621297653887517,1.0.0
F3,4.298662347082277,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7705301791171976,1.0.0
F3,4.46683592150963,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7786987424764674,1.0.0
F3,4.6415888336127775,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7866339156342774,1.0.0
F3,4.823178482239304,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.7943350394458598,1.0.0
F3,5.011872336272719,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.8018022989146794,1.0.0
F3,5.207948328595465,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.8090366788416429,1.0.0
F3,5.411695265464638,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.8160399126061197,1.0.0
F3,5.62341325190349,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.8228144251577327,1.0.0
F3,5.843414133735175,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.8293632714030041,1.0.0
F3,6.072021956909884,clock characteristic time,analytic_fractional,coupling,0.6,1.0,1.6,1.0,1.0,0.835690071241349,1.0.0
