event_id,path_index,book_index,same_book_event_index,operational_step,operational_time_seconds,event_type,quantity,filled_quantity,ground_truth_aggressor_sign,quote_midpoint_sign,legacy_tick_rule_sign,pre_event_mid_log_price,execution_log_price_proxy,affected_grid_indices,software_version
v183-p03-b2-e002,3,1,1,331,165.5,market_order,0.015,0.015,1,1,1,0.027290454754852745,0.1659322721332657,"[101, 102]",1.8.3
v183-p03-b2-e003,3,1,2,351,175.5,market_order,0.015,0.015,1,1,1,0.03314567644057599,0.16894630490439275,"[101, 102]",1.8.3
v183-p03-b2-e004,3,1,3,371,185.5,market_order,0.015,0.015,1,1,1,0.04016100797290984,0.17237891384758985,"[101, 102]",1.8.3
v183-p03-b2-e005,3,1,4,391,195.5,market_order,0.015,0.015,1,1,1,0.048201321536795974,0.18098421662400885,"[101, 102, 103]",1.8.3
v183-p03-b2-e006,3,1,5,411,205.5,market_order,0.015,0.015,-1,-1,-1,0.06608588054189628,-0.06991884772261764,"[100, 99]",1.8.3
v183-p03-b2-e007,3,1,6,431,215.5,market_order,0.015,0.015,-1,-1,-1,0.03303492502717124,-0.10920154868785918,"[100, 99, 98]",1.8.3
v183-p03-b2-e008,3,1,7,451,225.5,market_order,0.015,0.015,1,1,1,0.023224537139950957,0.16530242439140827,"[101, 102]",1.8.3
v183-p03-b2-e009,3,1,8,471,235.5,market_order,0.015,0.015,1,1,1,0.057996211933655825,0.19688822938699063,"[101, 102, 103]",1.8.3
v183-p03-b2-e010,3,1,9,491,245.5,market_order,0.015,0.015,1,1,1,0.08044667858612595,0.2273568336500902,"[101, 102, 103]",1.8.3
v183-p03-b2-e011,3,1,10,511,255.5,market_order,0.015,0.015,1,1,1,0.08981637708040051,0.24015458461833167,"[101, 102, 103]",1.8.3
v183-p03-b2-e012,3,1,11,531,265.5,market_order,0.015,0.015,1,1,1,0.09480982591427485,0.24697348704322686,"[101, 102, 103]",1.8.3
v183-p03-b2-e013,3,1,12,551,275.5,market_order,0.015,0.015,1,1,-1,0.09328570419345686,0.24495069946974538,"[101, 102, 103]",1.8.3
v183-p03-b2-e014,3,1,13,571,285.5,market_order,0.015,0.015,1,1,-1,0.08517068243175033,0.23395844115797393,"[101, 102, 103]",1.8.3
v183-p03-b2-e015,3,1,14,591,295.5,market_order,0.015,0.015,-1,-1,-1,0.08503463966639813,-0.06219450209919458,"[100, 99]",1.8.3
v183-p03-b2-e016,3,1,15,611,305.5,market_order,0.015,0.015,1,1,1,0.0458497895297469,0.18218061522339504,"[101, 102, 103]",1.8.3
v183-p03-b2-e017,3,1,16,631,315.5,market_order,0.015,0.015,1,1,1,0.05966179859127448,0.19946784666516845,"[101, 102, 103]",1.8.3
v183-p03-b2-e018,3,1,17,651,325.5,market_order,0.015,0.015,-1,-1,-1,0.06916502978627401,-0.06903769073419876,"[100, 99]",1.8.3
v183-p03-b2-e019,3,1,18,671,335.5,market_order,0.015,0.015,-1,-1,-1,0.020316773014078422,-0.12754233358329348,"[100, 99, 98]",1.8.3
v183-p03-b2-e020,3,1,19,691,345.5,market_order,0.015,0.015,-1,-1,-1,0.0001384374859109847,-0.15455871645367222,"[100, 99, 98]",1.8.3
v183-p03-b2-e021,3,1,20,711,355.5,market_order,0.015,0.015,-1,-1,-1,-0.0260937334511588,-0.16675579788943826,"[99, 98]",1.8.3
v183-p03-b2-e022,3,1,21,731,365.5,market_order,0.015,0.015,1,1,1,-0.043297302463170616,0.09793452976412148,"[100, 101, 102]",1.8.3
v183-p03-b2-e023,3,1,22,751,375.5,market_order,0.015,0.015,1,1,1,-0.013000219256638898,0.13749942611924235,"[100, 101, 102]",1.8.3
v183-p03-b2-e024,3,1,23,771,385.5,market_order,0.015,0.015,1,1,1,0.009613774230633634,0.15919401801053568,"[101, 102]",1.8.3
v183-p03-b2-e025,3,1,24,791,395.5,market_order,0.015,0.015,1,1,1,0.028895419383487064,0.16801008631648306,"[101, 102]",1.8.3
v183-p03-b2-e026,3,1,25,811,405.5,market_order,0.015,0.015,1,1,1,0.03415134451240023,0.1703296264494055,"[101, 102]",1.8.3
v183-p03-b2-e027,3,1,26,831,415.5,market_order,0.015,0.015,1,1,1,0.03644120551818564,0.17132652534660112,"[101, 102]",1.8.3
v183-p03-b2-e028,3,1,27,851,425.5,market_order,0.015,0.015,1,1,1,0.041537158211968246,0.17395610786170243,"[101, 102, 103]",1.8.3
v183-p03-b2-e029,3,1,28,871,435.5,market_order,0.015,0.015,1,1,1,0.050462304139430515,0.18624428175682486,"[101, 102, 103]",1.8.3
v183-p03-b2-e030,3,1,29,891,445.5,market_order,0.015,0.015,1,1,1,0.06650401790373948,0.20846334326319393,"[101, 102, 103]",1.8.3
v183-p03-b2-e031,3,1,30,911,455.5,market_order,0.015,0.015,1,1,1,0.08159082107426767,0.22919441374538638,"[101, 102, 103]",1.8.3
v183-p03-b2-e032,3,1,31,931,465.5,market_order,0.015,0.015,1,1,1,0.09495049367656377,0.24736156308024082,"[101, 102, 103]",1.8.3
v183-p03-b2-e033,3,1,32,951,475.5,market_order,0.015,0.015,1,1,1,0.10080434622999249,0.25460621320791976,"[102, 103]",1.8.3
v183-p03-b2-e034,3,1,33,971,485.5,market_order,0.015,0.015,-1,-1,-1,0.1075835855211851,-0.04592507204664867,"[101, 100, 99]",1.8.3
v183-p03-b2-e035,3,1,34,991,495.5,market_order,0.015,0.015,-1,-1,-1,0.07275170168629157,-0.067658191777473,"[100, 99]",1.8.3
v183-p03-b2-e036,3,1,35,1011,505.5,market_order,0.015,0.015,-1,-1,-1,0.04750877067982435,-0.09128971254841854,"[100, 99, 98]",1.8.3
v183-p03-b2-e037,3,1,36,1031,515.5,market_order,0.015,0.015,1,1,1,0.03491697794845775,0.1710657847326639,"[101, 102]",1.8.3
v183-p03-b2-e038,3,1,37,1051,525.5,market_order,0.015,0.015,-1,-1,-1,0.068354506577725,-0.06958754971281378,"[100, 99]",1.8.3
v183-p03-b2-e039,3,1,38,1071,535.5,market_order,0.015,0.015,1,1,1,0.0354772078052312,0.171268320078819,"[101, 102]",1.8.3
v183-p03-b2-e040,3,1,39,1091,545.5,market_order,0.015,0.015,1,1,1,0.06064183392719671,0.20183039286369236,"[101, 102, 103]",1.8.3
v183-p03-b2-e041,3,1,40,1111,555.5,market_order,0.015,0.015,-1,-1,-1,0.07428872631574192,-0.06700162420513675,"[100, 99]",1.8.3
v183-p03-b2-e042,3,1,41,1131,565.5,market_order,0.015,0.015,-1,-1,-1,0.03139937015376464,-0.11302047037261519,"[100, 99, 98]",1.8.3
v183-p03-b2-e043,3,1,42,1151,575.5,market_order,0.015,0.015,-1,-1,-1,0.01068130498839811,-0.14057240537347498,"[100, 99, 98]",1.8.3
v183-p03-b2-e044,3,1,43,1171,585.5,market_order,0.015,0.015,1,1,1,-0.008618264073805948,0.14442462953630844,"[100, 101, 102]",1.8.3
v183-p03-b2-e045,3,1,44,1191,595.5,market_order,0.015,0.015,-1,-1,-1,0.019983476693489044,-0.12906431044578853,"[100, 99, 98]",1.8.3
v183-p03-b2-e046,3,1,45,1211,605.5,market_order,0.015,0.015,-1,-1,-1,-0.009604798507211826,-0.1594703723309797,"[99, 98]",1.8.3
v183-p03-b2-e047,3,1,46,1231,615.5,market_order,0.015,0.015,1,1,1,-0.02386716588246915,0.12420006665956289,"[100, 101, 102]",1.8.3
v183-p03-b2-e048,3,1,47,1251,625.5,market_order,0.015,0.015,1,1,1,0.010608623592464632,0.16009177718934275,"[101, 102]",1.8.3
v183-p04-b1-e001,4,0,0,301,150.5,market_order,0.015,0.015,1,1,0,-0.0011872131454151308,0.15031778552726582,"[100, 101, 102]",1.8.3
v183-p04-b1-e002,4,0,1,321,160.5,market_order,0.015,0.015,1,1,1,0.01644672919049883,0.1607950266822147,"[101, 102]",1.8.3
v183-p04-b1-e003,4,0,2,341,170.5,market_order,0.015,0.015,1,1,1,0.026378906180179747,0.16578956366998587,"[101, 102]",1.8.3
v183-p04-b1-e004,4,0,3,361,180.5,market_order,0.015,0.015,-1,-1,-1,0.029254178762572296,-0.11450355155136319,"[100, 99, 98]",1.8.3
v183-p04-b1-e005,4,0,4,381,190.5,market_order,0.015,0.015,-1,-1,-1,-0.013805172420076867,-0.1605540515820452,"[99, 98]",1.8.3
v183-p04-b1-e006,4,0,5,401,200.5,market_order,0.015,0.015,-1,-1,-1,-0.03938453195457543,-0.17237842419615196,"[99, 98]",1.8.3
v183-p04-b1-e007,4,0,6,421,210.5,market_order,0.015,0.015,-1,-1,-1,-0.06174908783626054,-0.20125041256808376,"[99, 98, 97]",1.8.3
v183-p04-b1-e008,4,0,7,441,220.5,market_order,0.015,0.015,-1,-1,-1,-0.08274417022085788,-0.23024004090863617,"[99, 98, 97]",1.8.3
v183-p04-b1-e009,4,0,8,461,230.5,market_order,0.015,0.015,-1,-1,-1,-0.10230281970134661,-0.25497631161118817,"[98, 97]",1.8.3
v183-p04-b1-e010,4,0,9,481,240.5,market_order,0.015,0.015,1,1,1,-0.11979074528838513,0.02869169900022926,"[99, 100, 101]",1.8.3
v183-p04-b1-e011,4,0,10,501,250.5,market_order,0.015,0.015,1,1,1,-0.08230379302499997,0.0628921377519089,"[100, 101]",1.8.3
v183-p04-b1-e012,4,0,11,521,260.5,market_order,0.015,0.015,1,1,1,-0.04867579487893753,0.08838445139104499,"[100, 101, 102]",1.8.3
v183-p04-b1-e013,4,0,12,541,270.5,market_order,0.015,0.015,1,1,1,-0.031985910630363754,0.11080552424725316,"[100, 101, 102]",1.8.3
v183-p04-b1-e014,4,0,13,561,280.5,market_order,0.015,0.015,-1,-1,-1,-0.02902940600908506,-0.1682121240326291,"[99, 98]",1.8.3
v183-p04-b1-e015,4,0,14,581,290.5,market_order,0.015,0.015,1,1,1,-0.06729710342427672,0.0697903621813092,"[100, 101]",1.8.3
v183-p04-b1-e016,4,0,15,601,300.5,market_order,0.015,0.015,1,1,1,-0.04604049346277685,0.0918533315575113,"[100, 101, 102]",1.8.3
v183-p04-b1-e017,4,0,16,621,310.5,market_order,0.015,0.015,1,1,1,-0.04148176920423988,0.09768013804065581,"[100, 101, 102]",1.8.3
v183-p04-b1-e018,4,0,17,641,320.5,market_order,0.015,0.015,1,1,1,-0.037050795714441476,0.10362749790196675,"[100, 101, 102]",1.8.3
v183-p04-b1-e019,4,0,18,661,330.5,market_order,0.015,0.015,-1,-1,-1,-0.029715087430155482,-0.16855277871146704,"[99, 98]",1.8.3
v183-p04-b1-e020,4,0,19,681,340.5,market_order,0.015,0.015,-1,-1,-1,-0.05459578791996431,-0.19365664121885423,"[99, 98, 97]",1.8.3
v183-p04-b1-e021,4,0,20,701,350.5,market_order,0.015,0.015,1,1,1,-0.06777902190113032,0.06966341440803034,"[100, 101]",1.8.3
v183-p04-b1-e022,4,0,21,721,360.5,market_order,0.015,0.015,1,1,1,-0.03179569491786208,0.11169943929396678,"[100, 101, 102]",1.8.3
v183-p04-b1-e023,4,0,22,741,370.5,market_order,0.015,0.015,1,1,1,-0.010463931464262971,0.1403425501018095,"[100, 101, 102]",1.8.3
v183-p04-b1-e024,4,0,23,761,380.5,market_order,0.015,0.015,1,1,1,0.015711898343706048,0.16177605122502148,"[101, 102]",1.8.3
v183-p04-b1-e025,4,0,24,781,390.5,market_order,0.015,0.015,1,1,1,0.029713750794545673,0.16824821304798213,"[101, 102]",1.8.3
v183-p04-b1-e026,4,0,25,801,400.5,market_order,0.015,0.015,1,1,1,0.03823131903024711,0.17213056566882423,"[101, 102]",1.8.3
v183-p04-b1-e027,4,0,26,821,410.5,market_order,0.015,0.015,1,1,1,0.045420960009724724,0.17920556289551065,"[101, 102, 103]",1.8.3
v183-p04-b1-e028,4,0,27,841,420.5,market_order,0.015,0.015,-1,-1,-1,0.05628594348304682,-0.08090137414393574,"[100, 99, 98]",1.8.3
v183-p04-b1-e029,4,0,28,861,430.5,market_order,0.015,0.015,1,1,1,0.023848264040017882,0.16588383964758338,"[101, 102]",1.8.3
v183-p04-b1-e030,4,0,29,881,440.5,market_order,0.015,0.015,1,1,1,0.052652421290655185,0.1902582633584373,"[101, 102, 103]",1.8.3
v183-p04-b1-e031,4,0,30,901,450.5,market_order,0.015,0.015,1,1,1,0.07140031687916379,0.21552377094639294,"[101, 102, 103]",1.8.3
v183-p04-b1-e032,4,0,31,921,460.5,market_order,0.015,0.015,1,1,1,0.09321237961132031,0.24509454142788029,"[101, 102, 103]",1.8.3
v183-p04-b1-e033,4,0,32,941,470.5,market_order,0.015,0.015,-1,-1,-1,0.10503490932234333,-0.049202419476164744,"[101, 100, 99]",1.8.3
v183-p04-b1-e034,4,0,33,961,480.5,market_order,0.015,0.015,1,1,1,0.0582676449516444,0.19956144151945476,"[101, 102, 103]",1.8.3
v183-p04-b1-e035,4,0,34,981,490.5,market_order,0.015,0.015,1,1,1,0.07498139697438161,0.22095668000942992,"[101, 102, 103]",1.8.3
v183-p04-b1-e036,4,0,35,1001,500.5,market_order,0.015,0.015,1,1,1,0.07940772937287661,0.22670861190981506,"[101, 102, 103]",1.8.3
v183-p04-b1-e037,4,0,36,1021,510.5,market_order,0.015,0.015,1,1,-1,0.07667783754258913,0.22290499678857603,"[101, 102, 103]",1.8.3
v183-p04-b1-e038,4,0,37,1041,520.5,market_order,0.015,0.015,1,1,1,0.07815223627736607,0.22483133131792385,"[101, 102, 103]",1.8.3
v183-p04-b1-e039,4,0,38,1061,530.5,market_order,0.015,0.015,1,1,-1,0.07061530656583968,0.21451653432672455,"[101, 102, 103]",1.8.3
v183-p04-b1-e040,4,0,39,1081,540.5,market_order,0.015,0.015,-1,-1,-1,0.06635633497409678,-0.0704654917359698,"[100, 99]",1.8.3
v183-p04-b1-e041,4,0,40,1101,550.5,market_order,0.015,0.015,1,1,1,0.027250862580443326,0.16752785506312554,"[101, 102]",1.8.3
v183-p04-b1-e042,4,0,41,1121,560.5,market_order,0.015,0.015,-1,-1,-1,0.0416248752366953,-0.10033015432849386,"[100, 99, 98]",1.8.3
v183-p04-b1-e043,4,0,42,1141,570.5,market_order,0.015,0.015,-1,-1,-1,0.009098454391412146,-0.1430031336254863,"[100, 99, 98]",1.8.3
v183-p04-b1-e044,4,0,43,1161,580.5,market_order,0.015,0.015,-1,-1,-1,-0.013715901983744505,-0.161323332821097,"[99, 98]",1.8.3
v183-p04-b1-e045,4,0,44,1181,590.5,market_order,0.015,0.015,-1,-1,-1,-0.027602136981358147,-0.1675897657847432,"[99, 98]",1.8.3
v183-p04-b1-e046,4,0,45,1201,600.5,market_order,0.015,0.015,-1,-1,-1,-0.03951332375955676,-0.17294976766368664,"[99, 98]",1.8.3
v183-p04-b1-e047,4,0,46,1221,610.5,market_order,0.015,0.015,-1,-1,-1,-0.04805451732024252,-0.1840262159983279,"[99, 98, 97]",1.8.3
v183-p04-b1-e048,4,0,47,1241,620.5,market_order,0.015,0.015,-1,-1,1,-0.04383135223657472,-0.17798229997359108,"[99, 98, 97]",1.8.3
v183-p04-b2-e001,4,1,0,311,155.5,market_order,0.015,0.015,-1,-1,0,-0.004838480420067556,-0.15434442000035425,"[99, 98]",1.8.3
v183-p04-b2-e002,4,1,1,331,165.5,market_order,0.015,0.015,-1,-1,-1,-0.02660183673007549,-0.16561810180337802,"[99, 98]",1.8.3
v183-p04-b2-e003,4,1,2,351,175.5,market_order,0.015,0.015,-1,-1,-1,-0.0289234365894631,-0.16695163501318014,"[99, 98]",1.8.3
v183-p04-b2-e004,4,1,3,371,185.5,market_order,0.015,0.015,-1,-1,-1,-0.042047069530350485,-0.1732823534815143,"[99, 98]",1.8.3
v183-p04-b2-e005,4,1,4,391,195.5,market_order,0.015,0.015,-1,-1,-1,-0.055182264673252,-0.19088633230635763,"[99, 98, 97]",1.8.3
v183-p04-b2-e006,4,1,5,411,205.5,market_order,0.015,0.015,-1,-1,-1,-0.06995057407932853,-0.21182729873843367,"[99, 98, 97]",1.8.3
v183-p04-b2-e007,4,1,6,431,215.5,market_order,0.015,0.015,-1,-1,-1,-0.08019471683123858,-0.22627386500305643,"[99, 98, 97]",1.8.3
v183-p04-b2-e008,4,1,7,451,225.5,market_order,0.015,0.015,-1,-1,-1,-0.09169422108628622,-0.2422522969774683,"[99, 98, 97]",1.8.3
v183-p04-b2-e009,4,1,8,471,235.5,market_order,0.015,0.015,-1,-1,-1,-0.10050488769104575,-0.25393971301750373,"[98, 97]",1.8.3
v183-p04-b2-e010,4,1,9,491,245.5,market_order,0.015,0.015,1,1,1,-0.10492717688349859,0.0488800314655735,"[99, 100, 101]",1.8.3
v183-p04-b2-e011,4,1,10,511,255.5,market_order,0.015,0.015,1,1,1,-0.0670910551347762,0.0698446972479903,"[100, 101]",1.8.3
v183-p04-b2-e012,4,1,11,531,265.5,market_order,0.015,0.015,-1,-1,-1,-0.036404952060843876,-0.17143121099698805,"[99, 98]",1.8.3
v183-p04-b2-e013,4,1,12,551,275.5,market_order,0.015,0.015,-1,-1,-1,-0.05936521587707243,-0.1991477487140525,"[99, 98, 97]",1.8.3
v183-p04-b2-e014,4,1,13,571,285.5,market_order,0.015,0.015,-1,-1,-1,-0.07234999635901011,-0.2165648215634304,"[99, 98, 97]",1.8.3
v183-p04-b2-e015,4,1,14,591,295.5,market_order,0.015,0.015,-1,-1,-1,-0.09176484573241286,-0.24295318586243272,"[99, 98, 97]",1.8.3
v183-p04-b2-e016,4,1,15,611,305.5,market_order,0.015,0.015,-1,-1,-1,-0.09916858692983709,-0.2529951210361495,"[99, 98, 97]",1.8.3
v183-p04-b2-e017,4,1,16,631,315.5,market_order,0.015,0.015,1,1,1,-0.09914416158029643,0.05622960145149436,"[100, 101]",1.8.3
v183-p04-b2-e018,4,1,17,651,325.5,market_order,0.015,0.015,1,1,1,-0.05391008658450743,0.08283520909161397,"[100, 101, 102]",1.8.3
v183-p04-b2-e019,4,1,18,671,335.5,market_order,0.015,0.015,1,1,1,-0.024549872666307912,0.12168070428249766,"[100, 101, 102]",1.8.3
v183-p04-b2-e020,4,1,19,691,345.5,market_order,0.015,0.015,1,1,1,-0.00990328929143415,0.14133212607529896,"[100, 101, 102]",1.8.3
v183-p04-b2-e021,4,1,20,711,355.5,market_order,0.015,0.015,1,1,1,0.0002695794955857255,0.15472823864384044,"[101, 102]",1.8.3
v183-p04-b2-e022,4,1,21,731,365.5,market_order,0.015,0.015,1,1,1,0.008706798349999248,0.15867030224896744,"[101, 102]",1.8.3
v183-p04-b2-e023,4,1,22,751,375.5,market_order,0.015,0.015,1,1,1,0.024919704761365218,0.16616127237126904,"[101, 102]",1.8.3
v183-p04-b2-e024,4,1,23,771,385.5,market_order,0.015,0.015,1,1,1,0.03233324100423753,0.16951210106051812,"[101, 102]",1.8.3
v183-p04-b2-e025,4,1,24,791,395.5,market_order,0.015,0.015,-1,-1,-1,0.04670501852014932,-0.09372587339056296,"[100, 99, 98]",1.8.3
v183-p04-b2-e026,4,1,25,811,405.5,market_order,0.015,0.015,1,1,1,0.012372950667085915,0.16087770398753126,"[101, 102]",1.8.3
v183-p04-b2-e027,4,1,26,831,415.5,market_order,0.015,0.015,1,1,1,0.038133893803715076,0.17229012585250275,"[101, 102]",1.8.3
v183-p04-b2-e028,4,1,27,851,425.5,market_order,0.015,0.015,1,1,1,0.04366363125356121,0.17758028768663134,"[101, 102, 103]",1.8.3
v183-p04-b2-e029,4,1,28,871,435.5,market_order,0.015,0.015,1,1,1,0.05607144115940674,0.19444338015630624,"[101, 102, 103]",1.8.3
v183-p04-b2-e030,4,1,29,891,445.5,market_order,0.015,0.015,1,1,1,0.0700480293137243,0.21361073986574522,"[101, 102, 103]",1.8.3
v183-p04-b2-e031,4,1,30,911,455.5,market_order,0.015,0.015,1,1,1,0.0840803039437186,0.23276788423354813,"[101, 102, 103]",1.8.3
v183-p04-b2-e032,4,1,31,931,465.5,market_order,0.015,0.015,-1,-1,-1,0.09473027877188725,-0.05828423651526115,"[100, 99]",1.8.3
v183-p04-b2-e033,4,1,32,951,475.5,market_order,0.015,0.015,-1,-1,-1,0.05703554481659541,-0.07916525162218549,"[100, 99, 98]",1.8.3
v183-p04-b2-e034,4,1,33,971,485.5,market_order,0.015,0.015,-1,-1,-1,0.033033920684551174,-0.11059763287551413,"[100, 99, 98]",1.8.3
v183-p04-b2-e035,4,1,34,991,495.5,market_order,0.015,0.015,-1,-1,-1,0.019452912193506804,-0.12872340608866104,"[100, 99, 98]",1.8.3
v183-p04-b2-e036,4,1,35,1011,505.5,market_order,0.015,0.015,-1,-1,-1,0.012484553479090285,-0.1380373799070835,"[100, 99, 98]",1.8.3
v183-p04-b2-e037,4,1,36,1031,515.5,market_order,0.015,0.015,-1,-1,-1,0.01173339176471128,-0.13901387648085467,"[100, 99, 98]",1.8.3
v183-p04-b2-e038,4,1,37,1051,525.5,market_order,0.015,0.015,-1,-1,-1,0.006013958604880173,-0.14663295613496188,"[100, 99, 98]",1.8.3
v183-p04-b2-e039,4,1,38,1071,535.5,market_order,0.015,0.015,-1,-1,1,0.017062351418609713,-0.13180558877899728,"[100, 99, 98]",1.8.3
v183-p04-b2-e040,4,1,39,1091,545.5,market_order,0.015,0.015,-1,-1,-1,0.013322891721154362,-0.1367462633590687,"[100, 99, 98]",1.8.3
v183-p04-b2-e041,4,1,40,1111,555.5,market_order,0.015,0.015,-1,-1,1,0.015020075713206458,-0.13443880882033285,"[100, 99, 98]",1.8.3
v183-p04-b2-e042,4,1,41,1131,565.5,market_order,0.015,0.015,-1,-1,-1,-0.0007452972243251893,-0.15486492703724658,"[99, 98]",1.8.3
v183-p04-b2-e043,4,1,42,1151,575.5,market_order,0.015,0.015,1,1,1,-0.010269853462009523,0.14253825208962076,"[100, 101, 102]",1.8.3
v183-p04-b2-e044,4,1,43,1171,585.5,market_order,0.015,0.015,1,1,1,0.020121561606543006,0.16458867102906533,"[101, 102]",1.8.3
v183-p04-b2-e045,4,1,44,1191,595.5,market_order,0.015,0.015,1,1,1,0.030217592381754824,0.16893908880512637,"[101, 102]",1.8.3
v183-p04-b2-e046,4,1,45,1211,605.5,market_order,0.015,0.015,1,1,1,0.03994018395320921,0.17389327668839855,"[101, 102, 103]",1.8.3
v183-p04-b2-e047,4,1,46,1231,615.5,market_order,0.015,0.015,1,1,1,0.04545679937753382,0.18090855431890765,"[101, 102, 103]",1.8.3
v183-p04-b2-e048,4,1,47,1251,625.5,market_order,0.015,0.015,-1,-1,-1,0.046045019992347426,-0.09490437932353284,"[100, 99, 98]",1.8.3
v183-p05-b1-e001,5,0,0,301,150.5,market_order,0.015,0.015,-1,-1,0,-0.01368523467097553,-0.15858444555471085,"[99, 98]",1.8.3
v183-p05-b1-e002,5,0,1,321,160.5,market_order,0.015,0.015,1,1,1,-0.04113090106449219,0.09635876063359451,"[100, 101, 102]",1.8.3
v183-p05-b1-e003,5,0,2,341,170.5,market_order,0.015,0.015,1,1,1,-0.010078460904200268,0.1394783227905486,"[100, 101, 102]",1.8.3
v183-p05-b1-e004,5,0,3,361,180.5,market_order,0.015,0.015,1,1,1,0.008750131891984345,0.15772566724284426,"[101, 102]",1.8.3
v183-p05-b1-e005,5,0,4,381,190.5,market_order,0.015,0.015,-1,-1,-1,0.028734298973317644,-0.11565876003839631,"[100, 99, 98]",1.8.3
v183-p05-b1-e006,5,0,5,401,200.5,market_order,0.015,0.015,1,1,1,0.0031565290874338413,0.15608850335636715,"[101, 102]",1.8.3
v183-p05-b1-e007,5,0,6,421,210.5,market_order,0.015,0.015,-1,-1,-1,0.032640948899108214,-0.1107423535313607,"[100, 99, 98]",1.8.3
v183-p05-b1-e008,5,0,7,441,220.5,market_order,0.015,0.015,-1,-1,-1,0.005856492467213502,-0.14642452726424615,"[100, 99, 98]",1.8.3
v183-p05-b1-e009,5,0,8,461,230.5,market_order,0.015,0.015,-1,-1,-1,-0.009952989234738724,-0.15892179844249082,"[99, 98]",1.8.3
v183-p05-b1-e010,5,0,9,481,240.5,market_order,0.015,0.015,-1,-1,-1,-0.026805567509128075,-0.16673324644805543,"[99, 98]",1.8.3
v183-p05-b1-e011,5,0,10,501,250.5,market_order,0.015,0.015,1,1,1,-0.043101403128763045,0.09746308244847668,"[100, 101, 102]",1.8.3
v183-p05-b1-e012,5,0,11,521,260.5,market_order,0.015,0.015,-1,-1,-1,-0.007535669233555975,-0.15840975132478982,"[99, 98]",1.8.3
v183-p05-b1-e013,5,0,12,541,270.5,market_order,0.015,0.015,-1,-1,-1,-0.023975703689902497,-0.1655934125989011,"[99, 98]",1.8.3
v183-p05-b1-e014,5,0,13,561,280.5,market_order,0.015,0.015,-1,-1,-1,-0.03160031513203568,-0.1689997238291948,"[99, 98]",1.8.3
v183-p05-b1-e015,5,0,14,581,290.5,market_order,0.015,0.015,-1,-1,-1,-0.03891851857492547,-0.1723328705156401,"[99, 98]",1.8.3
v183-p05-b1-e016,5,0,15,601,300.5,market_order,0.015,0.015,-1,-1,-1,-0.041410773333142886,-0.1734471091781184,"[99, 98]",1.8.3
v183-p05-b1-e017,5,0,16,621,310.5,market_order,0.015,0.015,-1,-1,-1,-0.05270863513415145,-0.18889005185851473,"[99, 98, 97]",1.8.3
v183-p05-b1-e018,5,0,17,641,320.5,market_order,0.015,0.015,-1,-1,-1,-0.0536770888148341,-0.19023332607395096,"[99, 98, 97]",1.8.3
v183-p05-b1-e019,5,0,18,661,330.5,market_order,0.015,0.015,-1,-1,-1,-0.053865300100232424,-0.19048927739770635,"[99, 98, 97]",1.8.3
v183-p05-b1-e020,5,0,19,681,340.5,market_order,0.015,0.015,-1,-1,-1,-0.05450495562478532,-0.19138026997376142,"[99, 98, 97]",1.8.3
v183-p05-b1-e021,5,0,20,701,350.5,market_order,0.015,0.015,-1,-1,1,-0.053263712506578464,-0.1896461501946376,"[99, 98, 97]",1.8.3
v183-p05-b1-e022,5,0,21,721,360.5,market_order,0.015,0.015,-1,-1,1,-0.052268359945497354,-0.18824590834312988,"[99, 98, 97]",1.8.3
v183-p05-b1-e023,5,0,22,741,370.5,market_order,0.015,0.015,-1,-1,1,-0.04207530875065589,-0.17387081793284545,"[99, 98, 97]",1.8.3
v183-p05-b1-e024,5,0,23,761,380.5,market_order,0.015,0.015,-1,-1,-1,-0.04276881460096309,-0.17477250254990853,"[99, 98, 97]",1.8.3
v183-p05-b1-e025,5,0,24,781,390.5,market_order,0.015,0.015,-1,-1,1,-0.03764760915592515,-0.17168315539877813,"[99, 98]",1.8.3
v183-p05-b1-e026,5,0,25,801,400.5,market_order,0.015,0.015,1,1,1,-0.03283069766470599,0.11160331385057976,"[100, 101, 102]",1.8.3
v183-p05-b1-e027,5,0,26,821,410.5,market_order,0.015,0.015,-1,-1,-1,0.015731107329292855,-0.13389935774102113,"[100, 99, 98]",1.8.3
v183-p05-b1-e028,5,0,27,841,420.5,market_order,0.015,0.015,1,1,1,-0.0041867972715099455,0.15012995509661245,"[100, 101, 102]",1.8.3
v183-p05-b1-e029,5,0,28,861,430.5,market_order,0.015,0.015,1,1,1,0.029547494036212964,0.16854618150058323,"[101, 102]",1.8.3
v183-p05-b1-e030,5,0,29,881,440.5,market_order,0.015,0.015,-1,-1,-1,0.047228134395384785,-0.09259867865302517,"[100, 99, 98]",1.8.3
v183-p05-b1-e031,5,0,30,901,450.5,market_order,0.015,0.015,-1,-1,-1,0.0219870206742114,-0.1252649616457384,"[100, 99, 98]",1.8.3
v183-p05-b1-e032,5,0,31,921,460.5,market_order,0.015,0.015,-1,-1,-1,0.006875725649828843,-0.14537412793803658,"[100, 99, 98]",1.8.3
v183-p05-b1-e033,5,0,32,941,470.5,market_order,0.015,0.015,-1,-1,-1,-0.005350836322708261,-0.15703660191111632,"[99, 98]",1.8.3
