figure_id,aggregation_scale,aggregation_unit,curve_type,mechanism,normalized_correlation,absolute_correlation,uncertainty,uncertainty_type,parameter_profile,software_version,scenario,clock_rate,response_rate,alpha_clock,alpha_response
F1,0.0010797751623277093,clock characteristic time,analytic,combined,2.912688737602039e-07,2.912688737602039e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001122018454301963,clock characteristic time,analytic,combined,3.1449604004687443e-07,3.1449604004687443e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0011659144011798323,clock characteristic time,analytic,combined,3.3957507712927047e-07,3.3957507712927047e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001211527658628589,clock characteristic time,analytic,combined,3.6665358655950735e-07,3.6665358655950735e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0012589254117941675,clock characteristic time,analytic,combined,3.9589092876240034e-07,3.9589092876240034e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0013081774742601943,clock characteristic time,analytic,combined,4.2745915914363573e-07,4.2745915914363573e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0013593563908785254,clock characteristic time,analytic,combined,4.6154403863540015e-07,4.6154403863540015e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001412537544622754,clock characteristic time,analytic,combined,4.983461245919534e-07,4.983461245919534e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001467799267622069,clock characteristic time,analytic,combined,5.380819484123709e-07,5.380819484123709e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0015252229565390183,clock characteristic time,analytic,combined,5.809852867685685e-07,5.809852867685685e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001584893192461114,clock characteristic time,analytic,combined,6.273085338692471e-07,6.273085338692471e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0016468978654828688,clock characteristic time,analytic,combined,6.77324182773158e-07,6.77324182773158e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001711328304161781,clock characteristic time,analytic,combined,7.31326424396223e-07,7.31326424396223e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0017782794100389228,clock characteristic time,analytic,combined,7.896328735496278e-07,7.896328735496278e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0018478497974222907,clock characteristic time,analytic,combined,8.525864320684658e-07,8.525864320684658e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001920141938638801,clock characteristic time,analytic,combined,9.205572999070998e-07,9.205572999070998e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.001995262314968879,clock characteristic time,analytic,combined,9.93945145910503e-07,9.93945145910503e-07,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.002073321573485954,clock characteristic time,analytic,combined,1.0731814509184588e-06,1.0731814509184588e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0021544346900318843,clock characteristic time,analytic,combined,1.1587320368407778e-06,1.1587320368407778e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.00223872113856834,clock characteristic time,analytic,combined,1.2510997964276016e-06,1.2510997964276016e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0023263050671536263,clock characteristic time,analytic,combined,1.3508276396146275e-06,1.3508276396146275e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0024173154808041037,clock characteristic time,analytic,combined,1.4585016735743105e-06,1.4585016735743105e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0025118864315095794,clock characteristic time,analytic,combined,1.5747546349588696e-06,1.5747546349588696e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0026101572156825357,clock characteristic time,analytic,combined,1.700269594263208e-06,1.700269594263208e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0027122725793320298,clock characteristic time,analytic,combined,1.8357839538196545e-06,1.8357839538196545e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.002818382931264455,clock characteristic time,analytic,combined,1.9820937626125684e-06,1.9820937626125684e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0029286445646252374,clock characteristic time,analytic,combined,2.1400583729344042e-06,2.1400583729344042e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.003043219887107722,clock characteristic time,analytic,combined,2.3106054658623483e-06,2.3106054658623483e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0031622776601683794,clock characteristic time,analytic,combined,2.4947364746562917e-06,2.4947364746562917e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.003285993247600654,clock characteristic time,analytic,combined,2.6935324374537182e-06,2.6935324374537182e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.003414548873833601,clock characteristic time,analytic,combined,2.9081603131098554e-06,2.9081603131098554e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0035481338923357532,clock characteristic time,analytic,combined,3.139879796667416e-06,3.139879796667416e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0036869450645195733,clock characteristic time,analytic,combined,3.390050673800981e-06,3.390050673800981e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.003831186849557289,clock characteristic time,analytic,combined,3.660140756663736e-06,3.660140756663736e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.003981071705534973,clock characteristic time,analytic,combined,3.951734446868761e-06,3.951734446868761e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.004136820402388507,clock characteristic time,analytic,combined,4.2665419749138144e-06,4.2665419749138144e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.004298662347082277,clock characteristic time,analytic,combined,4.606409369207791e-06,4.606409369207791e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0044668359215096305,clock characteristic time,analytic,combined,4.973329211980693e-06,4.973329211980693e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.004641588833612777,clock characteristic time,analytic,combined,5.369452243851525e-06,5.369452243851525e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.004823178482239309,clock characteristic time,analytic,combined,5.797099883600073e-06,5.797099883600073e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.005011872336272725,clock characteristic time,analytic,combined,6.258777734880693e-06,6.258777734880693e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.005207948328595465,clock characteristic time,analytic,combined,6.75719015716719e-06,6.75719015716719e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0054116952654646375,clock characteristic time,analytic,combined,7.295255984239107e-06,7.295255984239107e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.005623413251903491,clock characteristic time,analytic,combined,7.876125479919561e-06,7.876125479919561e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.005843414133735175,clock characteristic time,analytic,combined,8.503198627782443e-06,8.503198627782443e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.006072021956909884,clock characteristic time,analytic,combined,9.180144858944391e-06,9.180144858944391e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.006309573444801929,clock characteristic time,analytic,combined,9.910924330155842e-06,9.910924330155842e-06,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.006556418494179785,clock characteristic time,analytic,combined,1.0699810872993995e-05,1.0699810872993995e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.006812920690579615,clock characteristic time,analytic,combined,1.1551416744294691e-05,1.1551416744294691e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.00707945784384138,clock characteristic time,analytic,combined,1.2470719317936542e-05,1.2470719317936542e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.007356422544596414,clock characteristic time,analytic,combined,1.346308986883482e-05,1.346308986883482e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.007644222742526002,clock characteristic time,analytic,combined,1.4534324611569726e-05,1.4534324611569726e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.007943282347242814,clock characteristic time,analytic,combined,1.569067816846457e-05,1.569067816846457e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.008254041852680182,clock characteristic time,analytic,combined,1.693889965529744e-05,1.693889965529744e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.008576958985908946,clock characteristic time,analytic,combined,1.8286271587129648e-05,1.8286271587129648e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.008912509381337459,clock characteristic time,analytic,combined,1.974065182217064e-05,1.974065182217064e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.009261187281287938,clock characteristic time,analytic,combined,2.13105187780618e-05,2.13105187780618e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.009623506263980888,clock characteristic time,analytic,combined,2.3005020172795537e-05,2.3005020172795537e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01,clock characteristic time,analytic,combined,2.4834025561444617e-05,2.4834025561444617e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01039122303835169,clock characteristic time,analytic,combined,2.680818296038437e-05,2.680818296038437e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.010797751623277093,clock characteristic time,analytic,combined,2.8938979872579608e-05,2.8938979872579608e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.011220184543019636,clock characteristic time,analytic,combined,3.123880905103828e-05,3.123880905103828e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.011659144011798317,clock characteristic time,analytic,combined,3.372103936273328e-05,3.372103936273328e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.012115276586285882,clock characteristic time,analytic,combined,3.640009214234614e-05,3.640009214234614e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.012589254117941675,clock characteristic time,analytic,combined,3.92915234540914e-05,3.92915234540914e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.013081774742601943,clock characteristic time,analytic,combined,4.241211271097651e-05,4.241211271097651e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.013593563908785255,clock characteristic time,analytic,combined,4.577995813395527e-05,4.577995813395527e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01412537544622754,clock characteristic time,analytic,combined,4.941457956906886e-05,4.941457956906886e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.014677992676220698,clock characteristic time,analytic,combined,5.333702921868605e-05,5.333702921868605e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01525222956539019,clock characteristic time,analytic,combined,5.757001088356823e-05,5.757001088356823e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.015848931924611134,clock characteristic time,analytic,combined,6.21380083560341e-05,6.21380083560341e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01646897865482868,clock characteristic time,analytic,combined,6.706742365097815e-05,6.706742365097815e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01711328304161781,clock characteristic time,analytic,combined,7.238672581103307e-05,7.238672581103307e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01778279410038923,clock characteristic time,analytic,combined,7.812661107525307e-05,7.812661107525307e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.018478497974222907,clock characteristic time,analytic,combined,8.432017525716599e-05,8.432017525716599e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.01920141938638801,clock characteristic time,analytic,combined,9.100309923833014e-05,9.100309923833014e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0199526231496888,clock characteristic time,analytic,combined,9.821384854779615e-05,9.821384854779615e-05,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.02073321573485955,clock characteristic time,analytic,combined,0.00010599388806626056,0.00010599388806626056,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.021544346900318832,clock characteristic time,analytic,combined,0.00011438791296661831,0.00011438791296661831,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0223872113856834,clock characteristic time,analytic,combined,0.00012344409707999414,0.00012344409707999414,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.02326305067153626,clock characteristic time,analytic,combined,0.00013321435995874954,0.00013321435995874954,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.024173154808041036,clock characteristic time,analytic,combined,0.00014375465399539615,0.00014375465399539615,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.025118864315095794,clock characteristic time,analytic,combined,0.00015512527304921002,0.00015512527304921002,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.026101572156825372,clock characteristic time,analytic,combined,0.0001673911841306703,0.0001673911841306703,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.02712272579332028,clock characteristic time,analytic,combined,0.00018062238379818252,0.00018062238379818252,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.028183829312644536,clock characteristic time,analytic,combined,0.00019489428103186275,0.00019489428103186275,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.02928644564625236,clock characteristic time,analytic,combined,0.0002102881084657776,0.0002102881084657776,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.03043219887107722,clock characteristic time,analytic,combined,0.00022689136398316873,0.00022689136398316873,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.03162277660168379,clock characteristic time,analytic,combined,0.0002447982848093055,0.0002447982848093055,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.03285993247600654,clock characteristic time,analytic,combined,0.0002641103563731502,0.0002641103563731502,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.034145488738336005,clock characteristic time,analytic,combined,0.00028493685835332403,0.00028493685835332403,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.03548133892335755,clock characteristic time,analytic,combined,0.0003073954504748522,0.0003073954504748522,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.03686945064519575,clock characteristic time,analytic,combined,0.0003316128007818817,0.0003316128007818817,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.03831186849557287,clock characteristic time,analytic,combined,0.00035772525927752977,0.00035772525927752977,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.039810717055349734,clock characteristic time,analytic,combined,0.00038587957999568933,0.00038587957999568933,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.04136820402388507,clock characteristic time,analytic,combined,0.000416233694750339,0.000416233694750339,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.042986623470822764,clock characteristic time,analytic,combined,0.0004489575419963902,0.0004489575419963902,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.0446683592150963,clock characteristic time,analytic,combined,0.0004842339544315624,0.0004842339544315624,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.046415888336127795,clock characteristic time,analytic,combined,0.0005222596091709058,0.0005222596091709058,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.04823178482239307,clock characteristic time,analytic,combined,0.0005632460445348819,0.0005632460445348819,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.05011872336272722,clock characteristic time,analytic,combined,0.0006074207477063408,0.0006074207477063408,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.052079483285954624,clock characteristic time,analytic,combined,0.0006550283177326156,0.0006550283177326156,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.054116952654646375,clock characteristic time,analytic,combined,0.0007063317085733839,0.0007063317085733839,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.056234132519034905,clock characteristic time,analytic,combined,0.0007616135571238533,0.0007616135571238533,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.05843414133735175,clock characteristic time,analytic,combined,0.0008211776013739893,0.0008211776013739893,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.060720219569098836,clock characteristic time,analytic,combined,0.000885350194096281,0.000885350194096281,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.06309573444801933,clock characteristic time,analytic,combined,0.0009544819176866132,0.0009544819176866132,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.06556418494179789,clock characteristic time,analytic,combined,0.0010289493060117103,0.0010289493060117103,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.06812920690579612,clock characteristic time,analytic,combined,0.0011091566793408943,0.0011091566793408943,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.07079457843841377,clock characteristic time,analytic,combined,0.0011955380986570512,0.0011955380986570512,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.07356422544596414,clock characteristic time,analytic,combined,0.0012885594458483226,0.0012885594458483226,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.07644222742526002,clock characteristic time,analytic,combined,0.0013887206364745313,0.0013887206364745313,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.07943282347242814,clock characteristic time,analytic,combined,0.001496557971977781,0.001496557971977781,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.08254041852680186,clock characteristic time,analytic,combined,0.0016126466383590639,0.0016126466383590639,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.08576958985908942,clock characteristic time,analytic,combined,0.0017376033584684686,0.0017376033584684686,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.08912509381337455,clock characteristic time,analytic,combined,0.0018720892051494607,0.0018720892051494607,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.09261187281287933,clock characteristic time,analytic,combined,0.002016812582530118,0.002016812582530118,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.09623506263980887,clock characteristic time,analytic,combined,0.0021725323827625135,0.0021725323827625135,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.1,clock characteristic time,analytic,combined,0.002340061325462697,0.002340061325462697,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.10391223038351691,clock characteristic time,analytic,combined,0.0025202694869943952,0.0025202694869943952,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
F1,0.10797751623277094,clock characteristic time,analytic,combined,0.0027140880265554843,0.0027140880265554843,,not_applicable_deterministic,lambda=1;kappa=1;rho_inf=1,1.0.0,response_to_clock_rate_1,1.0,1.0,1.0,1.0
