figure_id,aggregation_scale,aggregation_unit,scenario,mechanism,sensitivity_parameter,local_elasticity,clock_rate,response_rate,software_version
F2,0.004823178482239309,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9983935658169808,1.0,1.0,1.0.0
F2,0.005011872336272725,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9983307709188631,1.0,1.0,1.0.0
F2,0.005207948328595465,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9982655235244463,1.0,1.0,1.0.0
F2,0.0054116952654646375,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.99819772801986,1.0,1.0,1.0.0
F2,0.005623413251903491,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9981272850753711,1.0,1.0,1.0.0
F2,0.005843414133735175,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9980540915251221,1.0,1.0,1.0.0
F2,0.006072021956909884,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9979780401530578,1.0,1.0,1.0.0
F2,0.006309573444801929,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9978990196236794,1.0,1.0,1.0.0
F2,0.006556418494179785,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9978169142687254,1.0,1.0,1.0.0
F2,0.006812920690579615,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9977316039266346,1.0,1.0,1.0.0
F2,0.00707945784384138,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9976429637798528,1.0,1.0,1.0.0
F2,0.007356422544596414,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9975508641779535,1.0,1.0,1.0.0
F2,0.007644222742526002,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9974551704363731,1.0,1.0,1.0.0
F2,0.007943282347242814,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9973557426802476,1.0,1.0,1.0.0
F2,0.008254041852680182,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9972524355863116,1.0,1.0,1.0.0
F2,0.008576958985908946,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9971450982309921,1.0,1.0,1.0.0
F2,0.008912509381337459,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9970335738531195,1.0,1.0,1.0.0
F2,0.009261187281287938,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9969176996026501,1.0,1.0,1.0.0
F2,0.009623506263980888,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9967973063793737,1.0,1.0,1.0.0
F2,0.01,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9966722185154808,1.0,1.0,1.0.0
F2,0.01039122303835169,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9965422535795327,1.0,1.0,1.0.0
F2,0.010797751623277093,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9964072220935061,1.0,1.0,1.0.0
F2,0.011220184543019636,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9962669272796546,1.0,1.0,1.0.0
F2,0.011659144011798317,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9961211647665246,1.0,1.0,1.0.0
F2,0.012115276586285882,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9959697223187375,1.0,1.0,1.0.0
F2,0.012589254117941675,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.995812379524653,1.0,1.0,1.0.0
F2,0.013081774742601943,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9956489074973456,1.0,1.0,1.0.0
F2,0.013593563908785255,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9954790685499135,1.0,1.0,1.0.0
F2,0.01412537544622754,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9953026158575604,1.0,1.0,1.0.0
F2,0.014677992676220698,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9951192931308139,1.0,1.0,1.0.0
F2,0.01525222956539019,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9949288342359931,1.0,1.0,1.0.0
F2,0.015848931924611134,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9947309628524268,1.0,1.0,1.0.0
F2,0.01646897865482868,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9945253920632066,1.0,1.0,1.0.0
F2,0.01711328304161781,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9943118239780977,1.0,1.0,1.0.0
F2,0.01778279410038923,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9940899493174271,1.0,1.0,1.0.0
F2,0.018478497974222907,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9938594469861323,1.0,1.0,1.0.0
F2,0.01920141938638801,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9936199836371336,1.0,1.0,1.0.0
F2,0.0199526231496888,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9933712132135821,1.0,1.0,1.0.0
F2,0.02073321573485955,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9931127764795018,1.0,1.0,1.0.0
F2,0.021544346900318832,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.992844300534238,1.0,1.0,1.0.0
F2,0.0223872113856834,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9925653983071123,1.0,1.0,1.0.0
F2,0.02326305067153626,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9922756680327462,1.0,1.0,1.0.0
F2,0.024173154808041036,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9919746927212236,1.0,1.0,1.0.0
F2,0.025118864315095794,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9916620395924632,1.0,1.0,1.0.0
F2,0.026101572156825372,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9913372595023598,1.0,1.0,1.0.0
F2,0.02712272579332028,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9909998863520866,1.0,1.0,1.0.0
F2,0.028183829312644536,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9906494364663772,1.0,1.0,1.0.0
F2,0.02928644564625236,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9902854079653032,1.0,1.0,1.0.0
F2,0.03043219887107722,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9899072801027612,1.0,1.0,1.0.0
F2,0.03162277660168379,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.989514512593731,1.0,1.0,1.0.0
F2,0.03285993247600654,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.989106544914213,1.0,1.0,1.0.0
F2,0.034145488738336005,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9886827955794936,1.0,1.0,1.0.0
F2,0.03548133892335755,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9882426614029461,1.0,1.0,1.0.0
F2,0.03686945064519575,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9877855167277725,1.0,1.0,1.0.0
F2,0.03831186849557287,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9873107126385844,1.0,1.0,1.0.0
F2,0.039810717055349734,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9868175761475962,1.0,1.0,1.0.0
F2,0.04136820402388507,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9863054093564092,1.0,1.0,1.0.0
F2,0.042986623470822764,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9857734885931083,1.0,1.0,1.0.0
F2,0.0446683592150963,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9852210635260288,1.0,1.0,1.0.0
F2,0.046415888336127795,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9846473562502175,1.0,1.0,1.0.0
F2,0.04823178482239307,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9840515603494837,1.0,1.0,1.0.0
F2,0.05011872336272722,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9834328399324673,1.0,1.0,1.0.0
F2,0.052079483285954624,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9827903286436537,1.0,1.0,1.0.0
F2,0.054116952654646375,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9821231286470254,1.0,1.0,1.0.0
F2,0.056234132519034905,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9814303095853893,1.0,1.0,1.0.0
F2,0.05843414133735175,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9807109075127282,1.0,1.0,1.0.0
F2,0.060720219569098836,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9799639238008038,1.0,1.0,1.0.0
F2,0.06309573444801933,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9791883240210942,1.0,1.0,1.0.0
F2,0.06556418494179789,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9783830368011525,1.0,1.0,1.0.0
F2,0.06812920690579612,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9775469526553984,1.0,1.0,1.0.0
F2,0.07079457843841377,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9766789227933896,1.0,1.0,1.0.0
F2,0.07356422544596414,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9757777579032394,1.0,1.0,1.0.0
F2,0.07644222742526002,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9748422269127424,1.0,1.0,1.0.0
F2,0.07943282347242814,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9738710557298477,1.0,1.0,1.0.0
F2,0.08254041852680186,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9728629259614626,1.0,1.0,1.0.0
F2,0.08576958985908942,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9718164736140739,1.0,1.0,1.0.0
F2,0.08912509381337455,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9707302877768262,1.0,1.0,1.0.0
F2,0.09261187281287933,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9696029092893393,1.0,1.0,1.0.0
F2,0.09623506263980887,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9684328293958263,1.0,1.0,1.0.0
F2,0.1,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9672184883885645,1.0,1.0,1.0.0
F2,0.10391223038351691,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9659582742429647,1.0,1.0,1.0.0
F2,0.10797751623277094,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9646505212474691,1.0,1.0,1.0.0
F2,0.1122018454301963,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9632935086317193,1.0,1.0,1.0.0
F2,0.11659144011798311,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9618854591967546,1.0,1.0,1.0.0
F2,0.12115276586285889,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9604245379511402,1.0,1.0,1.0.0
F2,0.12589254117941676,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9589088507584315,1.0,1.0,1.0.0
F2,0.13081774742601943,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9573364430002453,1.0,1.0,1.0.0
F2,0.13593563908785256,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.955705298261314,1.0,1.0,1.0.0
F2,0.1412537544622754,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9540133370425047,1.0,1.0,1.0.0
F2,0.1467799267622069,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9522584155086634,1.0,1.0,1.0.0
F2,0.15252229565390182,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9504383242789785,1.0,1.0,1.0.0
F2,0.1584893192461114,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9485507872679835,1.0,1.0,1.0.0
F2,0.1646897865482869,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.946593460586293,1.0,1.0,1.0.0
F2,0.1711328304161781,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9445639315107817,1.0,1.0,1.0.0
F2,0.1778279410038923,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9424597175352928,1.0,1.0,1.0.0
F2,0.18478497974222907,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9402782655128316,1.0,1.0,1.0.0
F2,0.1920141938638801,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9380169509026408,1.0,1.0,1.0.0
F2,0.19952623149688786,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.93567307713526,1.0,1.0,1.0.0
F2,0.2073321573485954,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9332438751106712,1.0,1.0,1.0.0
F2,0.21544346900318845,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.930726502845446,1.0,1.0,1.0.0
F2,0.223872113856834,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9281180452862368,1.0,1.0,1.0.0
F2,0.23263050671536262,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9254155143080444,1.0,1.0,1.0.0
F2,0.24173154808041036,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.922615848917463,1.0,1.0,1.0.0
F2,0.25118864315095796,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9197159156822061,1.0,1.0,1.0.0
F2,0.2610157215682536,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9167125094101808,1.0,1.0,1.0.0
F2,0.2712272579332027,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9136023541025466,1.0,1.0,1.0.0
F2,0.2818382931264455,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9103821042072284,1.0,1.0,1.0.0
F2,0.29286445646252374,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9070483462011214,1.0,1.0,1.0.0
F2,0.3043219887107722,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9035976005307887,1.0,1.0,1.0.0
F2,0.31622776601683794,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.9000263239435833,1.0,1.0,1.0.0
F2,0.3285993247600654,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.896330912243059,1.0,1.0,1.0.0
F2,0.34145488738336005,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8925077035043768,1.0,1.0,1.0.0
F2,0.3548133892335753,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8885529817875778,1.0,1.0,1.0.0
F2,0.36869450645195734,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8844629813885272,1.0,1.0,1.0.0
F2,0.38311868495572887,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.88023389166948,1.0,1.0,1.0.0
F2,0.3981071705534973,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8758618625131002,1.0,1.0,1.0.0
F2,0.4136820402388507,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.871343010445874,1.0,1.0,1.0.0
F2,0.42986623470822766,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8666734254786649,1.0,1.0,1.0.0
F2,0.44668359215096304,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8618491787140112,1.0,1.0,1.0.0
F2,0.46415888336127775,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8568663307713869,1.0,1.0,1.0.0
F2,0.4823178482239304,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.851720941083114,1.0,1.0,1.0.0
F2,0.5011872336272725,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.846409078114871,1.0,1.0,1.0.0
F2,0.5207948328595465,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8409268305656208,1.0,1.0,1.0.0
F2,0.5411695265464638,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8352703196023502,1.0,1.0,1.0.0
F2,0.5623413251903491,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8294357121851522,1.0,1.0,1.0.0
F2,0.5843414133735175,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8234192355377561,1.0,1.0,1.0.0
F2,0.6072021956909883,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8172171928175453,1.0,1.0,1.0.0
F2,0.630957344480193,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8108259800373997,1.0,1.0,1.0.0
F2,0.6556418494179785,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.8042421042890217,1.0,1.0,1.0.0
F2,0.6812920690579615,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7974622033138844,1.0,1.0,1.0.0
F2,0.707945784384138,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7904830664631763,1.0,1.0,1.0.0
F2,0.7356422544596414,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7833016570821807,1.0,1.0,1.0.0
F2,0.7644222742526002,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.775915136347124,1.0,1.0,1.0.0
F2,0.7943282347242814,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.768320888573456,1.0,1.0,1.0.0
F2,0.8254041852680182,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7605165480037631,1.0,1.0,1.0.0
F2,0.8576958985908937,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7525000270706523,1.0,1.0,1.0.0
F2,0.8912509381337459,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.744269546114972,1.0,1.0,1.0.0
F2,0.9261187281287937,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7358236645222843,1.0,1.0,1.0.0
F2,0.9623506263980888,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7271613132205363,1.0,1.0,1.0.0
F2,1.0,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7182818284590451,1.0,1.0,1.0.0
F2,1.0391223038351691,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.7091849867631445,1.0,1.0,1.0.0
F2,1.0797751623277094,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.699871040929933,1.0,1.0,1.0.0
F2,1.122018454301963,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6903407568983789,1.0,1.0,1.0.0
F2,1.165914401179831,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6805954512915552,1.0,1.0,1.0.0
F2,1.2115276586285888,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6706370293898846,1.0,1.0,1.0.0
F2,1.2589254117941675,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6604680232521161,1.0,1.0,1.0.0
F2,1.3081774742601942,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6500916296554294,1.0,1.0,1.0.0
F2,1.3593563908785256,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6395117474778246,1.0,1.0,1.0.0
F2,1.412537544622754,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6287330140952377,1.0,1.0,1.0.0
F2,1.467799267622069,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6177608403131748,1.0,1.0,1.0.0
F2,1.5252229565390183,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.6066014432987893,1.0,1.0,1.0.0
F2,1.584893192461114,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5952618769252598,1.0,1.0,1.0.0
F2,1.6468978654828688,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5837500588871991,1.0,1.0,1.0.0
F2,1.711328304161781,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5720747938951054,1.0,1.0,1.0.0
F2,1.7782794100389228,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5602457922102999,1.0,1.0,1.0.0
F2,1.8478497974222907,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5482736827413427,1.0,1.0,1.0.0
F2,1.920141938638801,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5361700198909324,1.0,1.0,1.0.0
F2,1.9952623149688788,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5239472833212968,1.0,1.0,1.0.0
F2,2.073321573485954,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.5116188697989265,1.0,1.0,1.0.0
F2,2.1544346900318843,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.499199076289178,1.0,1.0,1.0.0
F2,2.23872113856834,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.4867030735009607,1.0,1.0,1.0.0
F2,2.3263050671536263,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.4741468691345595,1.0,1.0,1.0.0
F2,2.4173154808041035,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.4615472601647681,1.0,1.0,1.0.0
F2,2.5118864315095797,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.44892177359969065,1.0,1.0,1.0.0
F2,2.610157215682536,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.43628859529524827,1.0,1.0,1.0.0
F2,2.712272579332027,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.42366648657827605,1.0,1.0,1.0.0
F2,2.818382931264452,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.41107468863794133,1.0,1.0,1.0.0
F2,2.9286445646252375,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3985328148856782,1.0,1.0,1.0.0
F2,3.043219887107722,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3860607317560997,1.0,1.0,1.0.0
F2,3.1622776601683795,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3736784287218831,1.0,1.0,1.0.0
F2,3.285993247600654,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3614058786190544,1.0,1.0,1.0.0
F2,3.4145488738336005,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.34926288971781905,1.0,1.0,1.0.0
F2,3.5481338923357533,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.33726895131854273,1.0,1.0,1.0.0
F2,3.6869450645195734,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3254430749908062,1.0,1.0,1.0.0
F2,3.831186849557289,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3138036338920342,1.0,1.0,1.0.0
F2,3.981071705534973,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.3023682028857185,1.0,1.0,1.0.0
F2,4.136820402388507,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.2911534024114844,1.0,1.0,1.0.0
F2,4.298662347082277,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.2801747492236562,1.0,1.0,1.0.0
F2,4.46683592150963,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.2694465171956301,1.0,1.0,1.0.0
F2,4.6415888336127775,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.25898161137010745,1.0,1.0,1.0.0
F2,4.823178482239304,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.24879145830873828,1.0,1.0,1.0.0
F2,5.011872336272719,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.23888591555169697,1.0,1.0,1.0.0
F2,5.207948328595465,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.22927320263605613,1.0,1.0,1.0.0
F2,5.411695265464638,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.2199598556454928,1.0,1.0,1.0.0
F2,5.62341325190349,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.21095070668351124,1.0,1.0,1.0.0
F2,5.843414133735175,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.20224888899560137,1.0,1.0,1.0.0
F2,6.072021956909884,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.1938558677367505,1.0,1.0,1.0.0
F2,6.30957344480193,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.18577149561953002,1.0,1.0,1.0.0
F2,6.556418494179785,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.17799409191895396,1.0,1.0,1.0.0
F2,6.812920690579615,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.17052054259031682,1.0,1.0,1.0.0
F2,7.07945784384138,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.16334641861221755,1.0,1.0,1.0.0
F2,7.3564225445964135,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.15646610913345732,1.0,1.0,1.0.0
F2,7.644222742526002,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.14987296560885044,1.0,1.0,1.0.0
F2,7.943282347242813,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.1435594528770778,1.0,1.0,1.0.0
F2,8.254041852680182,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.13751730307596968,1.0,1.0,1.0.0
F2,8.576958985908938,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.13173766840870615,1.0,1.0,1.0.0
F2,8.91250938133745,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.12621126905893162,1.0,1.0,1.0.0
F2,9.261187281287937,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.12092853298364743,1.0,1.0,1.0.0
F2,9.623506263980888,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.11587972486081069,1.0,1.0,1.0.0
F2,10.0,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.11105506209784374,1.0,1.0,1.0.0
F2,10.39122303835169,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.10644481647785325,1.0,1.0,1.0.0
F2,10.797751623277094,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.10203940069169927,1.0,1.0,1.0.0
F2,11.220184543019629,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.09782943963814265,1.0,1.0,1.0.0
F2,11.659144011798311,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.0938058269385691,1.0,1.0,1.0.0
F2,12.115276586285876,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.08995976758239695,1.0,1.0,1.0.0
F2,12.589254117941662,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.08628280797848399,1.0,1.0,1.0.0
F2,13.081774742601928,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.08276685493049518,1.0,1.0,1.0.0
F2,13.593563908785242,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.07940418518317909,1.0,1.0,1.0.0
F2,14.125375446227554,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.07618744721247905,1.0,1.0,1.0.0
F2,14.677992676220706,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.07310965687185265,1.0,1.0,1.0.0
F2,15.252229565390198,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.07016418838011249,1.0,1.0,1.0.0
F2,15.848931924611142,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.0673447619638449,1.0,1.0,1.0.0
F2,16.46897865482869,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.06464542927045644,1.0,1.0,1.0.0
F2,17.11328304161781,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.06206055746417557,1.0,1.0,1.0.0
F2,17.78279410038923,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.0595848127213268,1.0,1.0,1.0.0
F2,18.478497974222908,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.0572131436632807,1.0,1.0,1.0.0
F2,19.20141938638801,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.05494076511198038,1.0,1.0,1.0.0
F2,19.952623149688787,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.052763142426568536,1.0,1.0,1.0.0
F2,20.73321573485954,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.05067597658020024,1.0,1.0,1.0.0
F2,21.54434690031882,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.048675190061386216,1.0,1.0,1.0.0
F2,22.38721138568338,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.046756913630695944,1.0,1.0,1.0.0
F2,23.263050671536238,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.044917473927372664,1.0,1.0,1.0.0
F2,24.173154808041012,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.04315338189741893,1.0,1.0,1.0.0
F2,25.11886431509582,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.041461322001447275,1.0,1.0,1.0.0
F2,26.101572156825384,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.03983814215408873,1.0,1.0,1.0.0
F2,27.122725793320296,clock characteristic time,response_to_clock_rate_1,response,response_rate,0.03828084434469271,1.0,1.0,1.0.0
