figure_id,aggregation_scale,aggregation_unit,mechanism,varied_parameter,perturbation_factor,clock_rate,response_rate,coupling_strength,source_amplitude,source_width,front_slope_abs,normalized_correlation,software_version
F4,0.707945784384138,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.13180297162057875,1.0.0
F4,0.7356422544596414,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.13912871167178745,1.0.0
F4,0.7644222742526002,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.1467581734952053,1.0.0
F4,0.7943282347242814,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.15469465530750756,1.0.0
F4,0.8254041852680182,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.1629406275989836,1.0.0
F4,0.8576958985908937,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.17149766682749257,1.0.0
F4,0.8912509381337459,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.18036639153163533,1.0.0
F4,0.9261187281287937,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.1895464017860126,1.0.0
F4,0.9623506263980888,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.19903622296040674,1.0.0
F4,1.0,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.20883325476965311,1.0.0
F4,1.0391223038351691,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.21893372660958288,1.0.0
F4,1.0797751623277094,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.22933266016452547,1.0.0
F4,1.122018454301963,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.24002384024159698,1.0.0
F4,1.165914401179831,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.2509997947348137,1.0.0
F4,1.2115276586285888,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.2622517845469094,1.0.0
F4,1.2589254117941675,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.27376980419812047,1.0.0
F4,1.3081774742601942,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.2855425937293363,1.0.0
F4,1.3593563908785256,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.2975576623628476,1.0.0
F4,1.412537544622754,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.3098013242192742,1.0.0
F4,1.467799267622069,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.32225874620673833,1.0.0
F4,1.5252229565390183,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.33491400800149573,1.0.0
F4,1.584893192461114,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.34775017383235557,1.0.0
F4,1.6468978654828688,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.3607493755693388,1.0.0
F4,1.711328304161781,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.37389290640580053,1.0.0
F4,1.7782794100389228,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.38716132421864335,1.0.0
F4,1.8478497974222907,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.4005345634995389,1.0.0
F4,1.920141938638801,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.4139920545772981,1.0.0
F4,1.9952623149688788,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.42751284870345707,1.0.0
F4,2.073321573485954,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.4410757474548236,1.0.0
F4,2.1544346900318843,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.45465943482228466,1.0.0
F4,2.23872113856834,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.4682426103075036,1.0.0
F4,2.3263050671536263,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.4818041213397934,1.0.0
F4,2.4173154808041035,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.4953230933543726,1.0.0
F4,2.5118864315095797,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5087790559388745,1.0.0
F4,2.610157215682536,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5221520635542386,1.0.0
F4,2.712272579332027,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.535422809464551,1.0.0
F4,2.818382931264452,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5485727316624553,1.0.0
F4,2.9286445646252375,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5615841097461193,1.0.0
F4,3.043219887107722,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5744401518837544,1.0.0
F4,3.1622776601683795,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5871250711857946,1.0.0
F4,3.285993247600654,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.5996241509869146,1.0.0
F4,3.4145488738336005,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6119237987150483,1.0.0
F4,3.5481338923357533,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6240115881884108,1.0.0
F4,3.6869450645195734,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6358762903317562,1.0.0
F4,3.831186849557289,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.647507892438626,1.0.0
F4,3.981071705534973,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6588976062274761,1.0.0
F4,4.136820402388507,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6700378650477802,1.0.0
F4,4.298662347082277,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6809223106897767,1.0.0
F4,4.46683592150963,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.6915457703410964,1.0.0
F4,4.6415888336127775,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7019042243176593,1.0.0
F4,4.823178482239304,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7119947652769426,1.0.0
F4,5.011872336272719,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.721815549700127,1.0.0
F4,5.207948328595465,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7313657425055798,1.0.0
F4,5.411695265464638,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7406454557282711,1.0.0
F4,5.62341325190349,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7496556822653718,1.0.0
F4,5.843414133735175,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.758398225743848,1.0.0
F4,6.072021956909884,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7668756276070686,1.0.0
F4,6.30957344480193,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7750910925399198,1.0.0
F4,6.556418494179785,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7830484133516558,1.0.0
F4,6.812920690579615,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7907518964096881,1.0.0
F4,7.07945784384138,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.7982062886639856,1.0.0
F4,7.3564225445964135,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8054167072207288,1.0.0
F4,7.644222742526002,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8123885723171254,1.0.0
F4,7.943282347242813,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8191275444204414,1.0.0
F4,8.254041852680182,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.825639466028484,1.0.0
F4,8.576958985908938,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8319303085923154,1.0.0
F4,8.91250938133745,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.838006124821935,1.0.0
F4,9.261187281287937,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8438730064791863,1.0.0
F4,9.623506263980888,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8495370476159938,1.0.0
F4,10.0,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8550043130860798,1.0.0
F4,10.39122303835169,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8602808120490448,1.0.0
F4,10.797751623277094,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8653724761001406,1.0.0
F4,11.220184543019629,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8702851415984838,1.0.0
F4,11.659144011798311,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8750245357305423,1.0.0
F4,12.115276586285876,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8795962658327086,1.0.0
F4,12.589254117941662,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8840058115037451,1.0.0
F4,13.081774742601928,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8882585190611423,1.0.0
F4,13.593563908785242,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8923595979308616,1.0.0
F4,14.125375446227554,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.8963141186033979,1.0.0
F4,14.677992676220706,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9001270118367074,1.0.0
F4,15.252229565390198,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9038030688349623,1.0.0
F4,15.848931924611142,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9073469421786116,1.0.0
F4,16.46897865482869,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9107631473239239,1.0.0
F4,17.11328304161781,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9140560645278215,1.0.0
F4,17.78279410038923,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9172299410858272,1.0.0
F4,18.478497974222908,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9202888937972904,1.0.0
F4,19.20141938638801,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9232369115930813,1.0.0
F4,19.952623149688787,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.926077858277264,1.0.0
F4,20.73321573485954,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9288154753465897,1.0.0
F4,21.54434690031882,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9314533848607712,1.0.0
F4,22.38721138568338,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9339950923431107,1.0.0
F4,23.263050671536238,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.936443989695795,1.0.0
F4,24.173154808041012,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9388033581175395,1.0.0
F4,25.11886431509582,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9410763710136872,1.0.0
F4,26.101572156825384,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9432660968906252,1.0.0
F4,27.122725793320296,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9453755022277058,1.0.0
F4,28.183829312644548,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9474074543208808,1.0.0
F4,29.28644564625237,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9493647240930922,1.0.0
F4,30.432198871077222,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9512499888671561,1.0.0
F4,31.622776601683793,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9530658350974748,1.0.0
F4,32.85993247600654,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9548147610574488,1.0.0
F4,34.145488738336006,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9564991794799169,1.0.0
F4,35.481338923357534,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9581214201483953,1.0.0
F4,36.869450645195734,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9596837324372494,1.0.0
F4,38.31186849557285,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9611882877992909,1.0.0
F4,39.81071705534969,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9626371821995964,1.0.0
F4,41.36820402388503,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9640324384946252,1.0.0
F4,42.98662347082272,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9653760087559687,1.0.0
F4,44.668359215096345,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9666697765382887,1.0.0
F4,46.41588833612782,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9679155590912024,1.0.0
F4,48.23178482239309,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9691151095150647,1.0.0
F4,50.118723362727245,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9702701188607435,1.0.0
F4,52.07948328595465,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.971382218173644,1.0.0
F4,54.116952654646376,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9724529804823573,1.0.0
F4,56.23413251903491,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9734839227324247,1.0.0
F4,58.434141337351754,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9744765076658045,1.0.0
F4,60.72021956909884,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9754321456467236,1.0.0
F4,63.0957344480193,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9763521964346588,1.0.0
F4,65.56418494179785,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9772379709052723,1.0.0
F4,68.12920690579608,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9780907327201706,1.0.0
F4,70.79457843841374,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.978911699946407,1.0.0
F4,73.56422544596406,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9797020466266932,1.0.0
F4,76.44222742525994,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9804629043013051,1.0.0
F4,79.43282347242821,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9811953634827105,1.0.0
F4,82.5404185268019,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9819004750839523,1.0.0
F4,85.76958985908946,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9825792518018464,1.0.0
F4,89.12509381337459,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9832326694560602,1.0.0
F4,92.61187281287937,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9838616682851433,1.0.0
F4,96.23506263980887,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.9844671542005888,1.0.0
F4,100.0,clock characteristic time,combined,source_amplitude,2.0,1.0,1.9999999999999998,1.1283791670955126,2.0,1.0,1.0,0.98505,1.0.0
F4,0.001,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0007067735656710594,1.0.0
F4,0.001039122303835169,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0007344106346622858,1.0.0
F4,0.0010797751623277093,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0007631278496255112,1.0.0
F4,0.001122018454301963,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0007929673822657524,1.0.0
F4,0.0011659144011798323,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0008239730472802131,1.0.0
F4,0.001211527658628589,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0008561903660891934,1.0.0
F4,0.0012589254117941675,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0008896666330171499,1.0.0
F4,0.0013081774742601943,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0009244509840150572,1.0.0
F4,0.0013593563908785254,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0009605944680218803,1.0.0
F4,0.001412537544622754,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0009981501210619692,1.0.0
F4,0.001467799267622069,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0010371730431829596,1.0.0
F4,0.0015252229565390183,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0010777204783389838,1.0.0
F4,0.001584893192461114,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0011198518973319915,1.0.0
F4,0.0016468978654828688,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0011636290839214247,1.0.0
F4,0.001711328304161781,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0012091162242234832,1.0.0
F4,0.0017782794100389228,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0012563799995219949,1.0.0
F4,0.0018478497974222907,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0013054896826154572,1.0.0
F4,0.001920141938638801,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0013565172378331436,1.0.0
F4,0.001995262314968879,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0014095374248553894,1.0.0
F4,0.002073321573485954,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0014646279064769452,1.0.0
F4,0.0021544346900318843,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0015218693604607259,1.0.0
F4,0.00223872113856834,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.001581345595629835,1.0.0
F4,0.0023263050671536263,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0016431436723532977,1.0.0
F4,0.0024173154808041037,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.001707354027586483,1.0.0
F4,0.0025118864315095794,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0017740706046309729,1.0.0
F4,0.0026101572156825357,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0018433909877847432,1.0.0
F4,0.0027122725793320298,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0019154165420601776,1.0.0
F4,0.002818382931264455,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0019902525581515507,1.0.0
F4,0.0029286445646252374,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.00206800840283905,1.0.0
F4,0.003043219887107722,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.002148797675027847,1.0.0
F4,0.0031622776601683794,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0022327383676155055,1.0.0
F4,0.003285993247600654,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0023199530354031106,1.0.0
F4,0.003414548873833601,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0024105689692537347,1.0.0
F4,0.0035481338923357532,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0025047183767270553,1.0.0
F4,0.0036869450645195733,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.002602538569408508,1.0.0
F4,0.003831186849557289,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.002704172157170337,1.0.0
F4,0.003981071705534973,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0028097672496040227,1.0.0
F4,0.004136820402388507,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.0029194776648676646,1.0.0
F4,0.004298662347082277,clock characteristic time,coupling,source_width,0.5,1.0,1.414213562373095,1.1283791670955126,1.0,0.5,1.0,0.003033463146206117,1.0.0
